Year,Elevation,SCA
2019-09-01,3800,66.23
2019-09-01,3900,72.55
2019-09-01,4000,77.36
2019-09-01,4100,82.23
2019-09-01,4200,87.80
2019-09-01,4300,88.21
2019-09-01,4400,89.86
2019-09-01,4500,95.89
2019-09-01,4600,94.20
2019-09-01,4700,99.73
2019-09-01,4800,95.00
2019-09-01,4900,94.47
2019-09-01,5000,98.05
2019-09-01,5100,99.75
2019-09-01,5200,100.00
2019-09-01,5300,99.95
2019-09-01,5400,100.00
2019-09-01,5500,100.00
2019-09-01,5600,100.00
2019-09-01,5700,100.00
2019-09-01,5800,100.00
2019-09-01,5900,100.00
2019-10-01,100,0.01
2019-10-01,200,0.00
2019-10-01,300,0.00
2019-10-01,400,0.00
2019-10-01,500,0.00
2019-10-01,600,0.00
2019-10-01,700,0.00
2019-10-01,800,0.00
2019-10-01,900,0.00
2019-10-01,1000,0.00
2019-10-01,1100,0.00
2019-10-01,1200,0.00
2019-10-01,1300,0.00
2019-10-01,1400,0.00
2019-10-01,1500,0.00
2019-10-01,1600,0.01
2019-10-01,1700,0.03
2019-10-01,1800,0.09
2019-10-01,1900,0.06
2019-10-01,2000,0.04
2019-10-01,2100,0.07
2019-10-01,2200,0.09
2019-10-01,2300,0.19
2019-10-01,2400,0.17
2019-10-01,2500,0.25
2019-10-01,2600,0.24
2019-10-01,2700,0.36
2019-10-01,2800,0.62
2019-10-01,2900,0.70
2019-10-01,3000,0.99
2019-10-01,3100,1.77
2019-10-01,3200,3.16
2019-10-01,3300,5.46
2019-10-01,3400,7.57
2019-10-01,3500,12.74
2019-10-01,3600,15.43
2019-10-01,3700,19.02
2019-10-01,3800,23.86
2019-10-01,3900,30.74
2019-10-01,4000,33.71
2019-10-01,4100,39.08
2019-10-01,4200,47.61
2019-10-01,4300,49.48
2019-10-01,4400,50.79
2019-10-01,4500,72.52
2019-10-01,4600,75.92
2019-10-01,4700,89.41
2019-10-01,4800,82.56
2019-10-01,4900,78.41
2019-10-01,5000,91.14
2019-10-01,5100,93.24
2019-10-01,5200,97.80
2019-10-01,5300,95.75
2019-10-01,5400,97.79
2019-10-01,5500,96.61
2019-10-01,5600,100.00
2019-10-01,5700,100.00
2019-10-01,5800,100.00
2019-10-01,5900,100.00
2019-11-01,100,0.00
2019-11-01,200,0.00
2019-11-01,300,0.00
2019-11-01,400,0.00
2019-11-01,500,0.00
2019-11-01,600,0.00
2019-11-01,700,0.00
2019-11-01,800,0.00
2019-11-01,900,0.00
2019-11-01,1000,0.00
2019-11-01,1100,0.00
2019-11-01,1200,0.00
2019-11-01,1300,0.00
2019-11-01,1400,0.00
2019-11-01,1500,0.01
2019-11-01,1600,0.01
2019-11-01,1700,0.02
2019-11-01,1800,0.02
2019-11-01,1900,0.02
2019-11-01,2000,0.01
2019-11-01,2100,0.02
2019-11-01,2200,0.04
2019-11-01,2300,0.06
2019-11-01,2400,0.07
2019-11-01,2500,0.05
2019-11-01,2600,0.12
2019-11-01,2700,0.12
2019-11-01,2800,0.19
2019-11-01,2900,0.20
2019-11-01,3000,0.20
2019-11-01,3100,0.30
2019-11-01,3200,0.47
2019-11-01,3300,0.45
2019-11-01,3400,0.72
2019-11-01,3500,1.23
2019-11-01,3600,2.20
2019-11-01,3700,3.47
2019-11-01,3800,4.84
2019-11-01,3900,7.23
2019-11-01,4000,10.55
2019-11-01,4100,12.74
2019-11-01,4200,18.05
2019-11-01,4300,20.38
2019-11-01,4400,22.50
2019-11-01,4500,39.06
2019-11-01,4600,46.62
2019-11-01,4700,62.45
2019-11-01,4800,52.97
2019-11-01,4900,67.30
2019-11-01,5000,75.78
2019-11-01,5100,75.84
2019-11-01,5200,88.25
2019-11-01,5300,90.40
2019-11-01,5400,92.16
2019-11-01,5500,97.39
2019-11-01,5600,97.38
2019-11-01,5700,100.00
2019-11-01,5800,99.31
2019-11-01,5900,96.36
2019-12-01,100,0.00
2019-12-01,200,0.00
2019-12-01,300,0.00
2019-12-01,400,0.00
2019-12-01,500,0.00
2019-12-01,600,0.00
2019-12-01,700,0.00
2019-12-01,800,0.00
2019-12-01,900,0.00
2019-12-01,1000,0.00
2019-12-01,1100,0.00
2019-12-01,1200,0.00
2019-12-01,1300,0.00
2019-12-01,1400,0.00
2019-12-01,1500,0.00
2019-12-01,1600,0.00
2019-12-01,1700,0.03
2019-12-01,1800,0.01
2019-12-01,1900,0.00
2019-12-01,2000,0.01
2019-12-01,2100,0.02
2019-12-01,2200,0.02
2019-12-01,2300,0.05
2019-12-01,2400,0.08
2019-12-01,2500,0.13
2019-12-01,2600,0.16
2019-12-01,2700,0.17
2019-12-01,2800,0.13
2019-12-01,2900,0.15
2019-12-01,3000,0.14
2019-12-01,3100,0.15
2019-12-01,3200,0.15
2019-12-01,3300,0.12
2019-12-01,3400,0.14
2019-12-01,3500,0.20
2019-12-01,3600,0.35
2019-12-01,3700,0.41
2019-12-01,3800,0.75
2019-12-01,3900,0.78
2019-12-01,4000,3.00
2019-12-01,4100,3.13
2019-12-01,4200,5.61
2019-12-01,4300,7.06
2019-12-01,4400,11.78
2019-12-01,4500,20.60
2019-12-01,4600,26.50
2019-12-01,4700,39.81
2019-12-01,4800,30.02
2019-12-01,4900,48.13
2019-12-01,5000,54.69
2019-12-01,5100,59.32
2019-12-01,5200,84.31
2019-12-01,5300,78.02
2019-12-01,5400,86.88
2019-12-01,5500,95.86
2019-12-01,5600,92.09
2019-12-01,5700,98.51
2019-12-01,5800,99.97
2019-12-01,5900,95.61
2020-01-01,100,0.00
2020-01-01,200,0.00
2020-01-01,300,0.00
2020-01-01,400,0.00
2020-01-01,500,0.00
2020-01-01,600,0.00
2020-01-01,700,0.00
2020-01-01,800,0.00
2020-01-01,900,0.00
2020-01-01,1000,0.00
2020-01-01,1100,0.00
2020-01-01,1200,0.00
2020-01-01,1300,0.01
2020-01-01,1400,0.01
2020-01-01,1500,0.01
2020-01-01,1600,0.01
2020-01-01,1700,0.01
2020-01-01,1800,0.01
2020-01-01,1900,0.03
2020-01-01,2000,0.01
2020-01-01,2100,0.04
2020-01-01,2200,0.06
2020-01-01,2300,0.08
2020-01-01,2400,0.13
2020-01-01,2500,0.11
2020-01-01,2600,0.16
2020-01-01,2700,0.22
2020-01-01,2800,0.30
2020-01-01,2900,0.21
2020-01-01,3000,0.24
2020-01-01,3100,0.34
2020-01-01,3200,0.41
2020-01-01,3300,0.48
2020-01-01,3400,0.65
2020-01-01,3500,0.81
2020-01-01,3600,1.21
2020-01-01,3700,1.48
2020-01-01,3800,1.94
2020-01-01,3900,2.15
2020-01-01,4000,3.74
2020-01-01,4100,4.49
2020-01-01,4200,6.17
2020-01-01,4300,8.07
2020-01-01,4400,12.42
2020-01-01,4500,20.39
2020-01-01,4600,25.94
2020-01-01,4700,35.33
2020-01-01,4800,28.12
2020-01-01,4900,41.31
2020-01-01,5000,55.33
2020-01-01,5100,57.03
2020-01-01,5200,79.21
2020-01-01,5300,82.45
2020-01-01,5400,84.22
2020-01-01,5500,96.40
2020-01-01,5600,95.47
2020-01-01,5700,97.47
2020-01-01,5800,99.67
2020-01-01,5900,94.24
2020-02-01,100,0.00
2020-02-01,200,0.00
2020-02-01,300,0.00
2020-02-01,400,0.00
2020-02-01,500,0.00
2020-02-01,600,0.00
2020-02-01,700,0.00
2020-02-01,800,0.00
2020-02-01,900,0.00
2020-02-01,1000,0.00
2020-02-01,1100,0.00
2020-02-01,1200,0.00
2020-02-01,1300,0.00
2020-02-01,1400,0.00
2020-02-01,1500,0.00
2020-02-01,1600,0.00
2020-02-01,1700,0.01
2020-02-01,1800,0.02
2020-02-01,1900,0.01
2020-02-01,2000,0.00
2020-02-01,2100,0.01
2020-02-01,2200,0.01
2020-02-01,2300,0.07
2020-02-01,2400,0.09
2020-02-01,2500,0.10
2020-02-01,2600,0.13
2020-02-01,2700,0.10
2020-02-01,2800,0.15
2020-02-01,2900,0.21
2020-02-01,3000,0.18
2020-02-01,3100,0.23
2020-02-01,3200,0.28
2020-02-01,3300,0.23
2020-02-01,3400,0.29
2020-02-01,3500,0.41
2020-02-01,3600,0.48
2020-02-01,3700,0.62
2020-02-01,3800,0.95
2020-02-01,3900,0.95
2020-02-01,4000,2.55
2020-02-01,4100,2.88
2020-02-01,4200,4.73
2020-02-01,4300,5.51
2020-02-01,4400,10.82
2020-02-01,4500,18.71
2020-02-01,4600,24.14
2020-02-01,4700,36.52
2020-02-01,4800,28.46
2020-02-01,4900,35.00
2020-02-01,5000,47.51
2020-02-01,5100,52.04
2020-02-01,5200,79.88
2020-02-01,5300,79.25
2020-02-01,5400,85.98
2020-02-01,5500,93.65
2020-02-01,5600,97.13
2020-02-01,5700,93.04
2020-02-01,5800,99.94
2020-02-01,5900,95.02
2020-03-01,100,0.00
2020-03-01,200,0.00
2020-03-01,300,0.00
2020-03-01,400,0.00
2020-03-01,500,0.00
2020-03-01,600,0.00
2020-03-01,700,0.00
2020-03-01,800,0.00
2020-03-01,900,0.00
2020-03-01,1000,0.00
2020-03-01,1100,0.00
2020-03-01,1200,0.00
2020-03-01,1300,0.00
2020-03-01,1400,0.00
2020-03-01,1500,0.00
2020-03-01,1600,0.00
2020-03-01,1700,0.00
2020-03-01,1800,0.01
2020-03-01,1900,0.01
2020-03-01,2000,0.01
2020-03-01,2100,0.02
2020-03-01,2200,0.03
2020-03-01,2300,0.04
2020-03-01,2400,0.06
2020-03-01,2500,0.02
2020-03-01,2600,0.01
2020-03-01,2700,0.10
2020-03-01,2800,0.07
2020-03-01,2900,0.07
2020-03-01,3000,0.05
2020-03-01,3100,0.10
2020-03-01,3200,0.16
2020-03-01,3300,0.08
2020-03-01,3400,0.13
2020-03-01,3500,0.15
2020-03-01,3600,0.29
2020-03-01,3700,0.36
2020-03-01,3800,0.64
2020-03-01,3900,0.67
2020-03-01,4000,2.61
2020-03-01,4100,2.83
2020-03-01,4200,4.68
2020-03-01,4300,5.71
2020-03-01,4400,10.33
2020-03-01,4500,18.58
2020-03-01,4600,22.84
2020-03-01,4700,34.10
2020-03-01,4800,26.06
2020-03-01,4900,31.99
2020-03-01,5000,43.57
2020-03-01,5100,48.34
2020-03-01,5200,75.90
2020-03-01,5300,74.21
2020-03-01,5400,84.00
2020-03-01,5500,93.93
2020-03-01,5600,92.31
2020-03-01,5700,98.51
2020-03-01,5800,97.44
2020-03-01,5900,86.36
2020-04-01,100,0.00
2020-04-01,200,0.00
2020-04-01,300,0.00
2020-04-01,400,0.00
2020-04-01,500,0.00
2020-04-01,600,0.00
2020-04-01,700,0.00
2020-04-01,800,0.00
2020-04-01,900,0.00
2020-04-01,1000,0.00
2020-04-01,1100,0.00
2020-04-01,1200,0.00
2020-04-01,1300,0.01
2020-04-01,1400,0.01
2020-04-01,1500,0.07
2020-04-01,1600,0.02
2020-04-01,1700,0.24
2020-04-01,1800,0.21
2020-04-01,1900,0.09
2020-04-01,2000,0.08
2020-04-01,2100,0.16
2020-04-01,2200,0.21
2020-04-01,2300,0.23
2020-04-01,2400,0.26
2020-04-01,2500,0.29
2020-04-01,2600,0.41
2020-04-01,2700,0.90
2020-04-01,2800,1.10
2020-04-01,2900,1.62
2020-04-01,3000,2.19
2020-04-01,3100,3.29
2020-04-01,3200,3.94
2020-04-01,3300,5.21
2020-04-01,3400,6.24
2020-04-01,3500,7.49
2020-04-01,3600,9.57
2020-04-01,3700,11.09
2020-04-01,3800,13.30
2020-04-01,3900,15.35
2020-04-01,4000,19.90
2020-04-01,4100,21.39
2020-04-01,4200,25.41
2020-04-01,4300,27.81
2020-04-01,4400,31.83
2020-04-01,4500,39.87
2020-04-01,4600,45.06
2020-04-01,4700,53.80
2020-04-01,4800,50.41
2020-04-01,4900,53.48
2020-04-01,5000,65.12
2020-04-01,5100,60.77
2020-04-01,5200,79.82
2020-04-01,5300,81.27
2020-04-01,5400,86.21
2020-04-01,5500,95.90
2020-04-01,5600,93.10
2020-04-01,5700,97.51
2020-04-01,5800,99.13
2020-04-01,5900,90.22
2020-05-01,100,0.00
2020-05-01,200,0.00
2020-05-01,300,0.00
2020-05-01,400,0.00
2020-05-01,500,0.00
2020-05-01,600,0.00
2020-05-01,700,0.00
2020-05-01,800,0.00
2020-05-01,900,0.00
2020-05-01,1000,0.01
2020-05-01,1100,0.02
2020-05-01,1200,0.02
2020-05-01,1300,0.05
2020-05-01,1400,0.08
2020-05-01,1500,0.31
2020-05-01,1600,0.15
2020-05-01,1700,0.70
2020-05-01,1800,0.61
2020-05-01,1900,0.31
2020-05-01,2000,0.29
2020-05-01,2100,0.40
2020-05-01,2200,0.77
2020-05-01,2300,0.85
2020-05-01,2400,1.18
2020-05-01,2500,1.03
2020-05-01,2600,1.31
2020-05-01,2700,1.55
2020-05-01,2800,2.10
2020-05-01,2900,3.14
2020-05-01,3000,3.66
2020-05-01,3100,5.16
2020-05-01,3200,6.36
2020-05-01,3300,7.31
2020-05-01,3400,8.24
2020-05-01,3500,10.04
2020-05-01,3600,10.45
2020-05-01,3700,11.21
2020-05-01,3800,12.74
2020-05-01,3900,14.08
2020-05-01,4000,17.47
2020-05-01,4100,18.13
2020-05-01,4200,21.62
2020-05-01,4300,21.82
2020-05-01,4400,25.36
2020-05-01,4500,35.97
2020-05-01,4600,40.51
2020-05-01,4700,49.64
2020-05-01,4800,43.39
2020-05-01,4900,44.50
2020-05-01,5000,61.07
2020-05-01,5100,64.89
2020-05-01,5200,87.01
2020-05-01,5300,78.79
2020-05-01,5400,89.88
2020-05-01,5500,97.42
2020-05-01,5600,94.54
2020-05-01,5700,100.00
2020-05-01,5800,95.76
2020-05-01,5900,80.33
2020-06-01,100,0.03
2020-06-01,200,0.00
2020-06-01,300,0.00
2020-06-01,400,0.05
2020-06-01,500,0.02
2020-06-01,600,0.13
2020-06-01,700,0.10
2020-06-01,800,0.08
2020-06-01,900,0.17
2020-06-01,1000,0.20
2020-06-01,1100,0.29
2020-06-01,1200,0.45
2020-06-01,1300,1.11
2020-06-01,1400,2.05
2020-06-01,1500,3.38
2020-06-01,1600,4.25
2020-06-01,1700,6.20
2020-06-01,1800,8.07
2020-06-01,1900,9.96
2020-06-01,2000,11.25
2020-06-01,2100,14.98
2020-06-01,2200,18.12
2020-06-01,2300,18.99
2020-06-01,2400,23.33
2020-06-01,2500,25.42
2020-06-01,2600,26.76
2020-06-01,2700,30.89
2020-06-01,2800,35.03
2020-06-01,2900,41.80
2020-06-01,3000,44.38
2020-06-01,3100,49.91
2020-06-01,3200,55.85
2020-06-01,3300,61.12
2020-06-01,3400,67.81
2020-06-01,3500,73.56
2020-06-01,3600,78.72
2020-06-01,3700,81.88
2020-06-01,3800,84.77
2020-06-01,3900,88.35
2020-06-01,4000,90.17
2020-06-01,4100,88.10
2020-06-01,4200,88.03
2020-06-01,4300,85.91
2020-06-01,4400,85.11
2020-06-01,4500,85.15
2020-06-01,4600,89.80
2020-06-01,4700,90.94
2020-06-01,4800,87.01
2020-06-01,4900,96.58
2020-06-01,5000,95.24
2020-06-01,5100,98.22
2020-06-01,5200,99.95
2020-06-01,5300,98.58
2020-06-01,5400,97.81
2020-06-01,5500,98.02
2020-06-01,5600,100.00
2020-06-01,5700,100.00
2020-06-01,5800,75.09
2020-06-01,5900,92.52
2020-07-01,100,0.04
2020-07-01,200,0.01
2020-07-01,300,0.00
2020-07-01,400,0.02
2020-07-01,500,0.03
2020-07-01,600,0.02
2020-07-01,700,0.02
2020-07-01,800,0.06
2020-07-01,900,0.06
2020-07-01,1000,0.08
2020-07-01,1100,0.16
2020-07-01,1200,0.30
2020-07-01,1300,0.47
2020-07-01,1400,1.15
2020-07-01,1500,2.55
2020-07-01,1600,4.57
2020-07-01,1700,8.48
2020-07-01,1800,13.07
2020-07-01,1900,21.78
2020-07-01,2000,30.46
2020-07-01,2100,47.48
2020-07-01,2200,63.82
2020-07-01,2300,73.15
2020-07-01,2400,83.22
2020-07-01,2500,90.72
2020-07-01,2600,94.57
2020-07-01,2700,98.10
2020-07-01,2800,98.49
2020-07-01,2900,99.31
2020-07-01,3000,99.63
2020-07-01,3100,99.75
2020-07-01,3200,99.91
2020-07-01,3300,99.94
2020-07-01,3400,99.97
2020-07-01,3500,99.93
2020-07-01,3600,99.92
2020-07-01,3700,99.93
2020-07-01,3800,99.93
2020-07-01,3900,99.91
2020-07-01,4000,99.85
2020-07-01,4100,99.87
2020-07-01,4200,99.65
2020-07-01,4300,99.62
2020-07-01,4400,99.80
2020-07-01,4500,99.74
2020-07-01,4600,99.32
2020-07-01,4700,100.00
2020-07-01,4800,99.66
2020-07-01,4900,99.44
2020-07-01,5000,99.82
2020-07-01,5100,100.00
2020-07-01,5200,100.00
2020-07-01,5300,100.00
2020-07-01,5400,100.00
2020-07-01,5500,100.00
2020-07-01,5600,100.00
2020-07-01,5700,100.00
2020-07-01,5800,100.00
2020-07-01,5900,100.00
2020-08-01,100,0.00
2020-08-01,200,0.01
2020-08-01,300,0.01
2020-08-01,400,0.00
2020-08-01,500,0.00
2020-08-01,600,0.00
2020-08-01,700,0.00
2020-08-01,800,0.00
2020-08-01,900,0.00
2020-08-01,1000,0.00
2020-08-01,1100,0.01
2020-08-01,1200,0.03
2020-08-01,1300,0.05
2020-08-01,1400,0.10
2020-08-01,1500,0.29
2020-08-01,1600,0.38
2020-08-01,1700,1.10
2020-08-01,1800,1.97
2020-08-01,1900,2.86
2020-08-01,2000,2.89
2020-08-01,2100,8.56
2020-08-01,2200,15.57
2020-08-01,2300,21.12
2020-08-01,2400,32.93
2020-08-01,2500,42.60
2020-08-01,2600,51.88
2020-08-01,2700,65.22
2020-08-01,2800,72.26
2020-08-01,2900,80.97
2020-08-01,3000,85.15
2020-08-01,3100,90.56
2020-08-01,3200,94.44
2020-08-01,3300,96.43
2020-08-01,3400,97.32
2020-08-01,3500,98.50
2020-08-01,3600,99.05
2020-08-01,3700,99.48
2020-08-01,3800,99.31
2020-08-01,3900,99.42
2020-08-01,4000,99.60
2020-08-01,4100,99.65
2020-08-01,4200,99.29
2020-08-01,4300,99.23
2020-08-01,4400,99.55
2020-08-01,4500,99.50
2020-08-01,4600,98.68
2020-08-01,4700,99.99
2020-08-01,4800,98.03
2020-08-01,4900,99.69
2020-08-01,5000,98.63
2020-08-01,5100,98.70
2020-08-01,5200,99.60
2020-08-01,5300,99.22
2020-08-01,5400,98.92
2020-08-01,5500,99.69
2020-08-01,5600,100.00
2020-08-01,5700,100.00
2020-08-01,5800,100.00
2020-08-01,5900,100.00
2020-09-01,100,0.00
2020-09-01,200,0.00
2020-09-01,300,0.00
2020-09-01,400,0.00
2020-09-01,500,0.00
2020-09-01,600,0.00
2020-09-01,700,0.00
2020-09-01,800,0.00
2020-09-01,900,0.00
2020-09-01,1000,0.00
2020-09-01,1100,0.00
2020-09-01,1200,0.00
2020-09-01,1300,0.00
2020-09-01,1400,0.00
2020-09-01,1500,0.02
2020-09-01,1600,0.02
2020-09-01,1700,0.15
2020-09-01,1800,0.43
2020-09-01,1900,0.58
2020-09-01,2000,0.60
2020-09-01,2100,1.56
2020-09-01,2200,3.69
2020-09-01,2300,5.97
2020-09-01,2400,11.27
2020-09-01,2500,16.18
2020-09-01,2600,20.43
2020-09-01,2700,30.57
2020-09-01,2800,39.20
2020-09-01,2900,50.03
2020-09-01,3000,55.33
2020-09-01,3100,66.56
2020-09-01,3200,76.18
2020-09-01,3300,83.49
2020-09-01,3400,87.37
2020-09-01,3500,91.08
2020-09-01,3600,94.01
2020-09-01,3700,96.02
2020-09-01,3800,97.15
2020-09-01,3900,97.71
2020-09-01,4000,98.83
2020-09-01,4100,98.95
2020-09-01,4200,98.77
2020-09-01,4300,98.46
2020-09-01,4400,99.25
2020-09-01,4500,99.33
2020-09-01,4600,98.24
2020-09-01,4700,99.82
2020-09-01,4800,98.18
2020-09-01,4900,98.81
2020-09-01,5000,98.57
2020-09-01,5100,99.28
2020-09-01,5200,100.00
2020-09-01,5300,98.80
2020-09-01,5400,99.85
2020-09-01,5500,98.80
2020-09-01,5600,99.88
2020-09-01,5700,100.00
2020-09-01,5800,94.64
2020-09-01,5900,95.13
2020-10-01,100,0.00
2020-10-01,200,0.00
2020-10-01,300,0.00
2020-10-01,400,0.00
2020-10-01,500,0.00
2020-10-01,600,0.00
2020-10-01,700,0.00
2020-10-01,800,0.00
2020-10-01,900,0.00
2020-10-01,1000,0.00
2020-10-01,1100,0.00
2020-10-01,1200,0.00
2020-10-01,1300,0.00
2020-10-01,1400,0.00
2020-10-01,1500,0.00
2020-10-01,1600,0.00
2020-10-01,1700,0.02
2020-10-01,1800,0.05
2020-10-01,1900,0.04
2020-10-01,2000,0.05
2020-10-01,2100,0.12
2020-10-01,2200,0.44
2020-10-01,2300,0.94
2020-10-01,2400,1.36
2020-10-01,2500,2.43
2020-10-01,2600,2.65
2020-10-01,2700,5.01
2020-10-01,2800,7.52
2020-10-01,2900,12.70
2020-10-01,3000,16.00
2020-10-01,3100,22.09
2020-10-01,3200,28.63
2020-10-01,3300,37.92
2020-10-01,3400,43.23
2020-10-01,3500,52.14
2020-10-01,3600,58.35
2020-10-01,3700,65.22
2020-10-01,3800,74.03
2020-10-01,3900,78.68
2020-10-01,4000,83.21
2020-10-01,4100,87.54
2020-10-01,4200,90.21
2020-10-01,4300,89.93
2020-10-01,4400,92.80
2020-10-01,4500,96.69
2020-10-01,4600,94.85
2020-10-01,4700,98.40
2020-10-01,4800,96.69
2020-10-01,4900,92.01
2020-10-01,5000,97.35
2020-10-01,5100,98.05
2020-10-01,5200,99.13
2020-10-01,5300,98.90
2020-10-01,5400,99.80
2020-10-01,5500,99.23
2020-10-01,5600,99.93
2020-10-01,5700,100.00
2020-10-01,5800,99.80
2020-10-01,5900,98.69
2020-11-01,100,0.00
2020-11-01,200,0.00
2020-11-01,300,0.00
2020-11-01,400,0.00
2020-11-01,500,0.00
2020-11-01,600,0.00
2020-11-01,700,0.00
2020-11-01,800,0.00
2020-11-01,900,0.00
2020-11-01,1000,0.00
2020-11-01,1100,0.01
2020-11-01,1200,0.00
2020-11-01,1300,0.00
2020-11-01,1400,0.00
2020-11-01,1500,0.01
2020-11-01,1600,0.01
2020-11-01,1700,0.02
2020-11-01,1800,0.03
2020-11-01,1900,0.01
2020-11-01,2000,0.02
2020-11-01,2100,0.03
2020-11-01,2200,0.06
2020-11-01,2300,0.13
2020-11-01,2400,0.17
2020-11-01,2500,0.19
2020-11-01,2600,0.20
2020-11-01,2700,0.45
2020-11-01,2800,0.72
2020-11-01,2900,0.76
2020-11-01,3000,1.31
2020-11-01,3100,2.41
2020-11-01,3200,3.23
2020-11-01,3300,5.31
2020-11-01,3400,7.15
2020-11-01,3500,11.90
2020-11-01,3600,16.18
2020-11-01,3700,20.89
2020-11-01,3800,26.87
2020-11-01,3900,34.77
2020-11-01,4000,41.60
2020-11-01,4100,49.11
2020-11-01,4200,57.54
2020-11-01,4300,60.71
2020-11-01,4400,62.75
2020-11-01,4500,78.83
2020-11-01,4600,80.62
2020-11-01,4700,90.28
2020-11-01,4800,84.65
2020-11-01,4900,83.20
2020-11-01,5000,89.99
2020-11-01,5100,90.06
2020-11-01,5200,96.70
2020-11-01,5300,95.84
2020-11-01,5400,97.12
2020-11-01,5500,98.12
2020-11-01,5600,98.17
2020-11-01,5700,100.00
2020-11-01,5800,100.00
2020-11-01,5900,99.19
2020-12-01,100,0.00
2020-12-01,200,0.00
2020-12-01,300,0.00
2020-12-01,400,0.00
2020-12-01,500,0.00
2020-12-01,600,0.00
2020-12-01,700,0.00
2020-12-01,800,0.00
2020-12-01,900,0.00
2020-12-01,1000,0.00
2020-12-01,1100,0.00
2020-12-01,1200,0.00
2020-12-01,1300,0.00
2020-12-01,1400,0.01
2020-12-01,1500,0.00
2020-12-01,1600,0.00
2020-12-01,1700,0.00
2020-12-01,1800,0.02
2020-12-01,1900,0.01
2020-12-01,2000,0.03
2020-12-01,2100,0.04
2020-12-01,2200,0.05
2020-12-01,2300,0.05
2020-12-01,2400,0.06
2020-12-01,2500,0.06
2020-12-01,2600,0.13
2020-12-01,2700,0.18
2020-12-01,2800,0.27
2020-12-01,2900,0.31
2020-12-01,3000,0.33
2020-12-01,3100,0.45
2020-12-01,3200,0.66
2020-12-01,3300,0.67
2020-12-01,3400,0.79
2020-12-01,3500,1.37
2020-12-01,3600,1.81
2020-12-01,3700,2.51
2020-12-01,3800,3.69
2020-12-01,3900,5.43
2020-12-01,4000,9.73
2020-12-01,4100,11.53
2020-12-01,4200,17.98
2020-12-01,4300,19.84
2020-12-01,4400,24.23
2020-12-01,4500,39.25
2020-12-01,4600,46.81
2020-12-01,4700,63.12
2020-12-01,4800,50.07
2020-12-01,4900,64.04
2020-12-01,5000,70.32
2020-12-01,5100,72.61
2020-12-01,5200,87.25
2020-12-01,5300,86.88
2020-12-01,5400,91.17
2020-12-01,5500,98.08
2020-12-01,5600,96.90
2020-12-01,5700,100.00
2020-12-01,5800,99.79
2020-12-01,5900,94.71
2021-01-01,100,0.00
2021-01-01,200,0.00
2021-01-01,300,0.00
2021-01-01,400,0.00
2021-01-01,500,0.00
2021-01-01,600,0.00
2021-01-01,700,0.00
2021-01-01,800,0.00
2021-01-01,900,0.00
2021-01-01,1000,0.00
2021-01-01,1100,0.00
2021-01-01,1200,0.00
2021-01-01,1300,0.00
2021-01-01,1400,0.02
2021-01-01,1500,0.02
2021-01-01,1600,0.03
2021-01-01,1700,0.04
2021-01-01,1800,0.10
2021-01-01,1900,0.06
2021-01-01,2000,0.11
2021-01-01,2100,0.17
2021-01-01,2200,0.25
2021-01-01,2300,0.26
2021-01-01,2400,0.29
2021-01-01,2500,0.27
2021-01-01,2600,0.38
2021-01-01,2700,0.42
2021-01-01,2800,0.60
2021-01-01,2900,0.54
2021-01-01,3000,0.63
2021-01-01,3100,0.73
2021-01-01,3200,0.92
2021-01-01,3300,0.84
2021-01-01,3400,0.77
2021-01-01,3500,0.91
2021-01-01,3600,0.97
2021-01-01,3700,1.14
2021-01-01,3800,1.66
2021-01-01,3900,1.73
2021-01-01,4000,4.08
2021-01-01,4100,4.12
2021-01-01,4200,6.62
2021-01-01,4300,7.97
2021-01-01,4400,13.25
2021-01-01,4500,24.21
2021-01-01,4600,30.18
2021-01-01,4700,43.98
2021-01-01,4800,33.99
2021-01-01,4900,47.63
2021-01-01,5000,54.03
2021-01-01,5100,59.62
2021-01-01,5200,80.34
2021-01-01,5300,79.05
2021-01-01,5400,83.54
2021-01-01,5500,93.19
2021-01-01,5600,94.25
2021-01-01,5700,98.01
2021-01-01,5800,97.40
2021-01-01,5900,89.94
2021-02-01,100,0.00
2021-02-01,200,0.00
2021-02-01,300,0.00
2021-02-01,400,0.00
2021-02-01,500,0.00
2021-02-01,600,0.00
2021-02-01,700,0.00
2021-02-01,800,0.00
2021-02-01,900,0.00
2021-02-01,1000,0.00
2021-02-01,1100,0.00
2021-02-01,1200,0.00
2021-02-01,1300,0.02
2021-02-01,1400,0.02
2021-02-01,1500,0.05
2021-02-01,1600,0.09
2021-02-01,1700,0.11
2021-02-01,1800,0.15
2021-02-01,1900,0.16
2021-02-01,2000,0.07
2021-02-01,2100,0.10
2021-02-01,2200,0.13
2021-02-01,2300,0.32
2021-02-01,2400,0.44
2021-02-01,2500,0.55
2021-02-01,2600,0.67
2021-02-01,2700,1.22
2021-02-01,2800,1.85
2021-02-01,2900,2.48
2021-02-01,3000,3.36
2021-02-01,3100,4.35
2021-02-01,3200,6.20
2021-02-01,3300,7.13
2021-02-01,3400,8.56
2021-02-01,3500,11.05
2021-02-01,3600,13.02
2021-02-01,3700,15.58
2021-02-01,3800,18.96
2021-02-01,3900,23.93
2021-02-01,4000,30.10
2021-02-01,4100,34.86
2021-02-01,4200,45.72
2021-02-01,4300,49.04
2021-02-01,4400,53.99
